provider_name,course_name,unit,estimated_completion_time,building_block,building_block_short,video_duration,word_count,img_count,gif_count,table_count,code_rows_count,link_count,task_type,question_count,answer_count,points,audio_duration,graphics_count
FutureLearn,Fut-ENT,3_09,0,Video,v,181,0.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
FutureLearn,Fut-ENT,3_09,0,Text,t,0,531.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
FutureLearn,Fut-ENT,3_09,0,Discussion,d,0,0.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
FutureLearn,Fut-ENT,3_10,0,Video,v,500,0.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
FutureLearn,Fut-ENT,3_10,0,Text,t,0,133.0,1.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,1
FutureLearn,Fut-ENT,3_10,0,Discussion,d,0,0.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
FutureLearn,Fut-ENT,3_11,0,Exercise,e,0,0.0,0.0,0.0,0.0,0.0,,Choice,1.0,2.0,,0,0
FutureLearn,Fut-ENT,3_11,0,Exercise,e,0,0.0,0.0,0.0,0.0,0.0,,Choice,1.0,2.0,,0,0
FutureLearn,Fut-ENT,3_11,0,Exercise,e,0,0.0,0.0,0.0,0.0,0.0,,Choice,1.0,2.0,,0,0
FutureLearn,Fut-ENT,3_11,0,Exercise,e,0,0.0,0.0,0.0,0.0,0.0,,Choice,1.0,2.0,,0,0
FutureLearn,Fut-ENT,3_11,0,Exercise,e,0,0.0,0.0,0.0,0.0,0.0,,Choice,1.0,2.0,,0,0
FutureLearn,Fut-ENT,3_12,0,Text,t,0,65.0,1.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,1
FutureLearn,Fut-ENT,3_12,0,Discussion,d,0,0.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
FutureLearn,Fut-ENT,3_13,0,Text,t,0,277.0,1.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,1
FutureLearn,Fut-ENT,3_13,0,Discussion,d,0,0.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
FutureLearn,Fut-ENT,3_14,0,Text,t,0,169.0,1.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,1
FutureLearn,Fut-ENT,3_14,0,Discussion,d,0,0.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
FutureLearn,Fut-ENT,3_15,0,Text,t,0,153.0,1.0,0.0,1.0,0.0,,NA,0.0,0.0,,0,1
FutureLearn,Fut-ENT,3_15,0,Discussion,d,0,0.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
FutureLearn,Fut-ENT,3_16,0,Text,t,0,31.0,1.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,1
FutureLearn,Fut-ENT,3_16,0,Video,v,502,0.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
FutureLearn,Fut-ENT,3_16,0,Text,t,0,38.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
FutureLearn,Fut-ENT,3_16,0,Discussion,d,0,0.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
FutureLearn,Fut-ENT,3_17,0,Exercise,e,0,0.0,0.0,0.0,0.0,0.0,,Choice,1.0,3.0,,0,0
FutureLearn,Fut-ENT,3_17,0,Exercise,e,0,0.0,0.0,0.0,0.0,0.0,,Choice,1.0,3.0,,0,0
FutureLearn,Fut-ENT,3_17,0,Exercise,e,0,0.0,0.0,0.0,0.0,0.0,,Choice,1.0,3.0,,0,0
FutureLearn,Fut-ENT,3_17,0,Exercise,e,0,0.0,0.0,0.0,0.0,0.0,,Choice,1.0,3.0,,0,0
FutureLearn,Fut-ENT,3_17,0,Exercise,e,0,0.0,0.0,0.0,0.0,0.0,,Choice,1.0,3.0,,0,0
FutureLearn,Fut-ENT,3_17,0,Exercise,e,0,0.0,0.0,0.0,0.0,0.0,,Choice,1.0,3.0,,0,0
FutureLearn,Fut-ENT,3_17,0,Exercise,e,0,0.0,0.0,0.0,0.0,0.0,,Choice,1.0,3.0,,0,0
FutureLearn,Fut-ENT,3_17,0,Exercise,e,0,0.0,0.0,0.0,0.0,0.0,,Choice,1.0,3.0,,0,0
FutureLearn,Fut-ENT,4_01,0,Video,v,82,0.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
FutureLearn,Fut-ENT,4_01,0,Text,t,0,61.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
FutureLearn,Fut-ENT,4_01,0,Discussion,d,0,0.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
FutureLearn,Fut-ENT,4_02,0,Text,t,0,122.0,1.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,1
FutureLearn,Fut-ENT,4_02,0,Discussion,d,0,0.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
FutureLearn,Fut-ENT,4_03,0,Text,t,0,40.0,1.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,1
FutureLearn,Fut-ENT,4_03,0,Discussion,d,0,0.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
FutureLearn,Fut-ENT,4_04,0,Text,t,0,485.0,1.0,0.0,0.0,0.0,1.0,NA,0.0,0.0,,0,1
FutureLearn,Fut-ENT,4_04,0,Discussion,d,0,0.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
FutureLearn,Fut-ENT,4_05,0,Text,t,0,35.0,1.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,1
FutureLearn,Fut-ENT,4_05,0,Discussion,d,0,0.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
FutureLearn,Fut-ENT,4_06,0,Text,t,0,242.0,1.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,1
FutureLearn,Fut-ENT,4_06,0,Discussion,d,0,0.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
FutureLearn,Fut-ENT,4_07,0,Video,v,155,0.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
FutureLearn,Fut-ENT,4_07,0,Text,t,0,535.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
FutureLearn,Fut-ENT,4_07,0,Discussion,d,0,0.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
FutureLearn,Fut-ENT,4_08,0,Poll,p,0,0.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
FutureLearn,Fut-ENT,4_08,0,Discussion,d,0,0.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
FutureLearn,Fut-ENT,4_09,0,Text,t,0,347.0,1.0,0.0,0.0,0.0,1.0,NA,0.0,0.0,,0,1
FutureLearn,Fut-ENT,4_09,0,Discussion,d,0,0.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
FutureLearn,Fut-ENT,4_10,0,Video,v,273,0.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
FutureLearn,Fut-ENT,4_10,0,Text,t,0,755.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
FutureLearn,Fut-ENT,4_10,0,Discussion,d,0,0.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
FutureLearn,Fut-ENT,4_11,0,Text,t,0,198.0,1.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,1
FutureLearn,Fut-ENT,4_11,0,Discussion,d,0,0.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
FutureLearn,Fut-ENT,4_12,0,Text,t,0,129.0,1.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,1
FutureLearn,Fut-ENT,4_12,0,Discussion,d,0,0.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
FutureLearn,Fut-ENT,4_13,0,Text,t,0,197.0,1.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,1
FutureLearn,Fut-ENT,4_13,0,Discussion,d,0,0.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
FutureLearn,Fut-ENT,4_14,0,Text,t,0,99.0,1.0,0.0,0.0,0.0,3.0,NA,0.0,0.0,,0,1
FutureLearn,Fut-ENT,4_14,0,Discussion,d,0,0.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
FutureLearn,Fut-ENT,4_15,0,Text,t,0,106.0,1.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,1
FutureLearn,Fut-ENT,4_15,0,Discussion,d,0,0.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
FutureLearn,Fut-ENT,4_16,0,Text,t,0,162.0,1.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,1
FutureLearn,Fut-ENT,4_16,0,Discussion,d,0,0.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
FutureLearn,Fut-ENT,4_17,0,Text,t,0,222.0,1.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,1
FutureLearn,Fut-ENT,4_17,0,Discussion,d,0,0.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
FutureLearn,Fut-ENT,4_18,0,Text,t,0,201.0,1.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,1
FutureLearn,Fut-ENT,4_18,0,Discussion,d,0,0.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
FutureLearn,Fut-ENT,4_19,0,Text,t,0,361.0,1.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,1
FutureLearn,Fut-ENT,4_19,0,Discussion,d,0,0.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
FutureLearn,Fut-ENT,4_20,0,Text,t,0,101.0,1.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,1
FutureLearn,Fut-ENT,4_20,0,Discussion,d,0,0.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
FutureLearn,Fut-ENT,4_21,0,Exercise,e,0,0.0,0.0,0.0,0.0,0.0,,Choice,1.0,3.0,,0,0
FutureLearn,Fut-ENT,4_21,0,Exercise,e,0,0.0,0.0,0.0,0.0,0.0,,Choice,1.0,3.0,,0,0
FutureLearn,Fut-ENT,4_21,0,Exercise,e,0,0.0,0.0,0.0,0.0,0.0,,Choice,1.0,3.0,,0,0
FutureLearn,Fut-ENT,4_21,0,Exercise,e,0,0.0,0.0,0.0,0.0,0.0,,Choice,1.0,3.0,,0,0
FutureLearn,Fut-ENT,4_21,0,Exercise,e,0,0.0,0.0,0.0,0.0,0.0,,Choice,1.0,3.0,,0,0
FutureLearn,Fut-ENT,4_22,0,Text,t,0,384.0,1.0,0.0,0.0,0.0,1.0,NA,0.0,0.0,,0,1
FutureLearn,Fut-ENT,4_22,0,Discussion,d,0,0.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
edX,edX-PL,1_01,0,Video,v,418,0.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
edX,edX-PL,1_01,0,Poll,p,0,0.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
edX,edX-PL,1_02,0,Video,v,424,0.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
edX,edX-PL,1_03,0,Video,v,345,0.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
edX,edX-PL,1_04,0,Exercise,e,0,0.0,0.0,0.0,0.0,0.0,,Choice,3.0,2.0,,0,0
edX,edX-PL,1_05,0,Video,v,257,0.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
edX,edX-PL,1_06,0,Exercise,e,0,0.0,0.0,0.0,0.0,0.0,,Choice,3.0,2.0,,0,0
edX,edX-PL,1_07,0,Video,v,568,0.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
edX,edX-PL,1_07,0,Discussion,d,0,58.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
edX,edX-PL,1_08,0,Exercise,e,0,0.0,0.0,0.0,0.0,0.0,,Choice,3.0,2.0,,0,0
edX,edX-PL,1_09,0,Poll,p,0,0.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
edX,edX-PL,1_09,0,Poll,p,0,0.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
edX,edX-PL,1_09,0,Poll,p,0,0.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
edX,edX-PL,1_09,0,Poll,p,0,0.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
edX,edX-PL,1_10,0,Video,v,126,0.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
edX,edX-PL,1_11,0,Video,v,48,0.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
edX,edX-PL,2_01,0,Video,v,554,0.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
edX,edX-PL,2_01,0,Poll,p,0,0.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
edX,edX-PL,2_01,0,Video,v,136,0.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
edX,edX-PL,2_02,0,Exercise,e,0,0.0,0.0,0.0,0.0,0.0,,Choice,1.0,2.0,,0,0
edX,edX-PL,2_02,0,Exercise,e,0,0.0,0.0,0.0,0.0,0.0,,Choice,1.0,2.0,,0,0
edX,edX-PL,2_02,0,Exercise,e,0,0.0,0.0,0.0,0.0,0.0,,Choice,1.0,3.0,,0,0
edX,edX-PL,2_03,0,Exercise,e,0,0.0,0.0,0.0,0.0,0.0,,ShortAnswer,3.0,1.0,,0,0
edX,edX-PL,2_03,0,Video,v,377,0.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
edX,edX-PL,2_04,0,Exercise,e,0,0.0,0.0,0.0,0.0,0.0,,Choice,1.0,4.0,,0,0
edX,edX-PL,2_05,0,Poll,p,0,0.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
edX,edX-PL,2_06,0,Video,v,200,0.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
edX,edX-PL,2_07,0,Video,v,238,0.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
edX,edX-PL,2_08,0,Video,v,457,0.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
edX,edX-PL,2_09,0,Exercise,e,0,0.0,0.0,0.0,0.0,0.0,,Choice,1.0,2.0,,0,0
edX,edX-PL,2_09,0,Exercise,e,0,0.0,0.0,0.0,0.0,0.0,,Choice,1.0,2.0,,0,0
edX,edX-PL,2_10,0,Video,v,209,0.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
edX,edX-PL,3_01,0,Video,v,427,0.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
edX,edX-PL,3_01,0,Video,v,36,0.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
edX,edX-PL,3_01,0,Video,v,287,0.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
edX,edX-PL,3_01,0,Video,v,40,0.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
edX,edX-PL,3_01,0,Video,v,401,0.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
edX,edX-PL,3_02,0,Video,v,303,0.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
edX,edX-PL,3_03,0,Exercise,e,0,0.0,0.0,0.0,0.0,0.0,,Choice,1.0,6.0,,0,0
edX,edX-PL,3_03,0,Exercise,e,0,0.0,0.0,0.0,0.0,0.0,,Choice,1.0,6.0,,0,0
edX,edX-PL,3_03,0,Exercise,e,0,0.0,0.0,0.0,0.0,0.0,,Choice,5.0,2.0,,0,0
edX,edX-PL,3_04,0,Video,v,345,0.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
edX,edX-PL,3_05,0,Exercise,e,0,0.0,0.0,0.0,0.0,0.0,,Choice,1.0,3.0,,0,0
edX,edX-PL,3_05,0,Exercise,e,0,0.0,0.0,0.0,0.0,0.0,,Choice,1.0,4.0,,0,0
edX,edX-PL,3_05,0,Exercise,e,0,0.0,0.0,0.0,0.0,0.0,,Choice,1.0,4.0,,0,0
edX,edX-PL,3_05,0,Exercise,e,0,0.0,0.0,0.0,0.0,0.0,,Choice,1.0,4.0,,0,0
edX,edX-PL,3_06,0,Video,v,147,0.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
edX,edX-PL,3_06,0,Video,v,259,0.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
edX,edX-PL,3_07,0,Exercise,e,0,0.0,0.0,0.0,0.0,0.0,,Choice,2.0,2.0,,0,0
edX,edX-PL,3_08,0,Video,v,249,0.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
edX,edX-PL,3_09,0,Video,v,78,0.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
edX,edX-PL,4_01,0,Video,v,124,0.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
edX,edX-PL,4_01,0,Video,v,244,0.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
edX,edX-PL,4_02,0,Exercise,e,0,0.0,0.0,0.0,0.0,0.0,,Choice,1.0,6.0,,0,0
edX,edX-PL,4_02,0,Exercise,e,0,0.0,0.0,0.0,0.0,0.0,,Choice,1.0,2.0,,0,0
edX,edX-PL,4_02,0,Exercise,e,0,0.0,0.0,0.0,0.0,0.0,,Choice,1.0,4.0,,0,0
edX,edX-PL,4_03,0,Video,v,542,0.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
edX,edX-PL,4_03,0,Video,v,257,0.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
edX,edX-PL,4_04,0,Exercise,e,0,0.0,0.0,0.0,0.0,0.0,,Choice,1.0,4.0,,0,0
edX,edX-PL,4_04,0,Exercise,e,0,0.0,0.0,0.0,0.0,0.0,,Choice,1.0,6.0,,0,0
edX,edX-PL,4_05,0,Video,v,210,0.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
edX,edX-PL,4_06,0,Exercise,e,0,0.0,0.0,0.0,0.0,0.0,,Choice,1.0,4.0,,0,0
edX,edX-PL,4_06,0,Exercise,e,0,0.0,0.0,0.0,0.0,0.0,,Choice,1.0,4.0,,0,0
edX,edX-PL,4_07,0,Video,v,377,0.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
edX,edX-PL,4_07,0,Video,v,192,0.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
edX,edX-PL,4_08,0,Exercise,e,0,0.0,0.0,0.0,0.0,0.0,,Choice,1.0,4.0,,0,0
edX,edX-PL,4_08,0,Exercise,e,0,0.0,0.0,0.0,0.0,0.0,,Choice,1.0,5.0,,0,0
edX,edX-PL,4_08,0,Exercise,e,0,0.0,0.0,0.0,0.0,0.0,,Choice,1.0,5.0,,0,0
edX,edX-PL,4_08,0,Exercise,e,0,0.0,0.0,0.0,0.0,0.0,,Choice,1.0,4.0,,0,0
edX,edX-PL,4_09,0,Video,v,198,0.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
edX,edX-PL,4_10,0,Exercise,e,0,0.0,0.0,0.0,0.0,0.0,,Choice,1.0,4.0,,0,0
edX,edX-PL,4_10,0,Exercise,e,0,0.0,0.0,0.0,0.0,0.0,,Choice,1.0,4.0,,0,0
edX,edX-PL,4_10,0,Exercise,e,0,0.0,0.0,0.0,0.0,0.0,,Choice,1.0,3.0,,0,0
edX,edX-PL,4_10,0,Exercise,e,0,0.0,0.0,0.0,0.0,0.0,,Choice,1.0,5.0,,0,0
edX,edX-PL,4_11,0,Video,v,222,0.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
edX,edX-PL,4_12,0,Exercise,e,0,0.0,0.0,0.0,0.0,0.0,,Choice,1.0,4.0,,0,0
edX,edX-PL,4_12,0,Exercise,e,0,0.0,0.0,0.0,0.0,0.0,,Choice,1.0,3.0,,0,0
edX,edX-PL,4_12,0,Exercise,e,0,0.0,0.0,0.0,0.0,0.0,,Choice,1.0,3.0,,0,0
edX,edX-PL,4_13,0,Video,v,392,0.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
edX,edX-PL,4_14,0,Video,v,445,0.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
edX,edX-PL,4_15,0,Video,v,554,0.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
edX,edX-PL,4_17,0,Text,t,0,105.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
edX,edX-PL,4_18,0,Poll,p,0,0.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
edX,edX-PL,4_18,0,Poll,p,0,0.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
edX,edX-PL,4_18,0,Discussion,d,0,0.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
edX,edX-PL,4_19,0,Text,t,0,47.0,0.0,0.0,0.0,0.0,2.0,NA,0.0,0.0,,0,0
edX,edX-PL,5_01,0,Video,v,606,0.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
edX,edX-PL,5_02,0,Exercise,e,0,0.0,0.0,0.0,0.0,0.0,,Choice,1.0,2.0,,0,0
edX,edX-PL,5_02,0,Exercise,e,0,0.0,0.0,0.0,0.0,0.0,,Choice,1.0,4.0,,0,0
edX,edX-PL,5_02,0,Exercise,e,0,0.0,0.0,0.0,0.0,0.0,,Choice,6.0,3.0,,0,0
edX,edX-PL,5_02,0,Poll,p,0,0.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
edX,edX-PL,5_02,0,Poll,p,0,0.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
edX,edX-PL,5_02,0,Poll,p,0,0.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
edX,edX-PL,5_03,0,Discussion,d,0,0.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
edX,edX-PL,5_04,0,Video,v,110,0.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
edX,edX-PL,5_05,0,Exercise,e,0,0.0,0.0,0.0,0.0,0.0,,Choice,1.0,5.0,,0,0
edX,edX-PL,5_06,0,Video,v,262,0.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
edX,edX-PL,5_07,0,Exercise,e,0,0.0,0.0,0.0,0.0,0.0,,Choice,1.0,4.0,,0,0
edX,edX-PL,5_07,0,Exercise,e,0,0.0,0.0,0.0,0.0,0.0,,Choice,1.0,6.0,,0,0
edX,edX-PL,5_07,0,Exercise,e,0,0.0,0.0,0.0,0.0,0.0,,Choice,1.0,4.0,,0,0
edX,edX-PL,5_07,0,Exercise,e,0,0.0,0.0,0.0,0.0,0.0,,Choice,1.0,4.0,,0,0
edX,edX-PL,5_08,0,Video,v,331,0.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
edX,edX-PL,5_09,0,Exercise,e,0,0.0,0.0,0.0,0.0,0.0,,Choice,1.0,4.0,,0,0
edX,edX-PL,5_09,0,Exercise,e,0,0.0,0.0,0.0,0.0,0.0,,Choice,1.0,4.0,,0,0
edX,edX-PL,5_09,0,Exercise,e,0,0.0,0.0,0.0,0.0,0.0,,Choice,1.0,4.0,,0,0
edX,edX-PL,5_10,0,Video,v,304,0.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
edX,edX-PL,5_11,0,Exercise,e,0,0.0,0.0,0.0,0.0,0.0,,Mapping,1.0,7.0,,0,0
edX,edX-PL,5_11,0,Exercise,e,0,0.0,0.0,0.0,0.0,0.0,,Choice,1.0,4.0,,0,0
edX,edX-PL,5_12,0,Video,v,617,0.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
edX,edX-PL,5_13,0,Exercise,e,0,0.0,0.0,0.0,0.0,0.0,,Mapping,1.0,7.0,,0,0
edX,edX-PL,5_13,0,Exercise,e,0,0.0,0.0,0.0,0.0,0.0,,Choice,1.0,4.0,,0,0
edX,edX-PL,5_14,0,Video,v,209,0.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
edX,edX-PL,5_15,0,Exercise,e,0,0.0,0.0,0.0,0.0,0.0,,Choice,1.0,5.0,,0,0
edX,edX-PL,5_15,0,Exercise,e,0,0.0,0.0,0.0,0.0,0.0,,Choice,1.0,3.0,,0,0
edX,edX-PL,5_16,0,Video,v,175,0.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
edX,edX-PL,5_17,0,Video,v,56,0.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
edX,edX-PL,5_19,0,Discussion,d,0,0.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
edX,edX-PL,6_01,0,Video,v,212,0.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
edX,edX-PL,6_02,0,Exercise,e,0,0.0,0.0,0.0,0.0,0.0,,Choice,1.0,4.0,,0,0
edX,edX-PL,6_02,0,Exercise,e,0,0.0,0.0,0.0,0.0,0.0,,Choice,1.0,4.0,,0,0
edX,edX-PL,6_03,0,Video,v,329,0.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
edX,edX-PL,6_04,0,Exercise,e,0,0.0,0.0,0.0,0.0,0.0,,Choice,1.0,8.0,,0,0
edX,edX-PL,6_04,0,Exercise,e,0,0.0,0.0,0.0,0.0,0.0,,Choice,4.0,2.0,,0,0
edX,edX-PL,6_05,0,Video,v,108,0.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
edX,edX-PL,6_05,0,Video,v,176,0.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
edX,edX-PL,6_06,0,Video,v,163,0.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
edX,edX-PL,6_07,0,Exercise,e,0,0.0,0.0,0.0,0.0,0.0,,Choice,1.0,4.0,,0,0
edX,edX-PL,6_07,0,Discussion,d,0,0.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
edX,edX-PL,6_08,0,Video,v,62,0.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
edX,edX-PL,6_09,0,Exercise,e,0,0.0,0.0,0.0,0.0,0.0,,Choice,1.0,2.0,,0,0
edX,edX-PL,6_09,0,Exercise,e,0,0.0,0.0,0.0,0.0,0.0,,Choice,5.0,2.0,,0,0
edX,edX-PL,6_10,0,Video,v,362,0.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
edX,edX-PL,6_11,0,Video,v,508,0.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
edX,edX-PL,6_12,0,Exercise,e,0,0.0,0.0,0.0,0.0,0.0,,Choice,1.0,6.0,,0,0
edX,edX-PL,6_12,0,Exercise,e,0,0.0,0.0,0.0,0.0,0.0,,Choice,1.0,5.0,,0,0
edX,edX-PL,6_12,0,Poll,p,0,0.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
edX,edX-PL,6_13,0,Video,v,209,0.0,0.0,0.0,0.0,0.0,,NA,0.0,0.0,,0,0
edX,edX-PL,6_14,0,Exercise,e,0,0.0,0.0,0.0,0.0,0.0,,Choice,2.0,4.0,,0,0
edX,edX-PL,6_14,0,Exercise,e,0,0.0,0.0,0.0,0.0,0.0,,Choice,1.0,9.0,,0,0
edX,edX-PL,6_14,0,Exercise,e,0,0.0,0.0,0.0,0.0,0.0,,Choice,3.0,4.0,,0,0
